5327471601,,,,,,,,place_of_worship,,,,,,,,,,,,,orthodox,,,,,,,,yes,,,,,,,,,,,Св. Троица,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2375727.840467256 5013340.878709205)
8148917180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2400307.150638563 5005080.247753638)
7504362426,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Толе Паша,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2410478.3791164975 5042847.550995512)
4154122109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2385907.2175319158 5045610.675394946)
9825979344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2374932.273462403 5016865.251119132)
9653138816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aircraft,,,,,,,,,,,Ф-86Е,,,,ВВС на СФРЈ,,,,,,,"11056",,,,,,,,attraction,,,,,,,,,POINT (2374375.932043266 5015123.61264432)
9653178117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aircraft,,,,,,,,,,,Ф-86Д,,,,ВВС на СФРЈ,,,,,,,"14078",,,,,,,,attraction,,,,,,,,,POINT (2374364.288024529 5015096.140364005)
7668777840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2363058.6137478696 5049354.455192301)
410115784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Мечкин Камен,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2366418.3806953486 5062284.0488710655)
410115784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Мечкин Камен,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2366418.3806953486 5062284.0488710655)
6901630767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Љубе Грујоски,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2378720.564789691 5053057.173788302)
9689907635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2389790.7426835774 5051462.699060821)
2269431831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Никола Карев,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2365130.5922980555 5067614.605892142)
2327281126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик на Питу Гули,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2365509.3012057343 5066324.500578929)
2330629820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Наум Наумоски-Борче,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2365365.6211389676 5066386.262926645)
8279921462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Кица Петрески,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2365410.1266713864 5066385.224651442)
410115785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Слива,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2363020.8653085413 5069752.523078676)
9686944119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2376869.0767549193 5088902.688675035)
414714609,,,,,,,,,,,,,,,,,,,,,,,"368.7886963",,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2414570.873216276 5088063.620469338)
8301080099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2423544.214917682 5065042.472312622)
8176930570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2410494.175352241 5066710.1360787535)
4907494222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2400526.3053200883 5071283.433074404)
4907386415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Борецот,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2393657.0021822164 5067642.183065765)
10300604089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Слонот,cliff,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2397930.067628011 5065383.578432245)
2598104053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Карпалак,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2399648.2951003546 5063741.811809938)
3409068903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Александар Македонски,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2399213.2028705887 5063519.5656964015)
2189840958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Ѓорче Петров,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2399181.8553019813 5063401.846131962)
2189840728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Народен Херој Кузман Јосифоски-Питу,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2399155.9067286775 5063380.568092031)
4575841429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Блаже Конески,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2399009.6885775207 5063382.747791529)
4575841428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Круме Кепески,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2398997.7439961587 5063373.4803651)
4575841430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Марко Цепенков,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2398997.1540028574 5063389.613106759)
3456913802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Карпалак 2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2398709.304063564 5063130.5879971655)
2189840898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Пеце Атанасоски,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2399410.0268622604 5063385.550263031)
4575831104,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Марко Мрњавчевиќ,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2399295.4234464886 5063443.34956569)
3409074126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Св. Никола,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2399296.035703688 5063543.854153966)
3409068904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Методија Андонов-Ченто,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2399249.849246958 5063549.044003249)
3642663981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Итар Пејо,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2399474.0021736193 5063430.656821039)
10224019277,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2401269.5299003692 5066244.8212079555)
3457966074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Крипта,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2399452.216949271 5061748.763673089)
8641682658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2452670.13591951 5050047.848075789)
382635381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Костурница,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2451572.035934529 5076349.296202723)
382635381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Костурница,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2451572.035934529 5076349.296202723)
382646189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2451202.833711364 5076521.161406495)
1911952052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,piste,,sports_centre,,,,,Ски Центар Кожуф,,,,,,,,,,,,,,,,skiing,,,attraction,,,,,,,,,POINT (2471258.720902083 5038935.188963163)
4751492691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик на слободата,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2504764.0842551077 5035713.52096111)
2360747213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Два Коња,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2504708.5246972525 5033879.637462497)
4078676807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Леонид Јанков,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2505731.973831708 5032920.048701441)
5055444424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик „Солунски фронт“ од I светска војна,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2525599.385992565 5041145.904007509)
4551986671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Плажа Карач,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2528784.2588880584 5041285.63273317)
7124138466,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Чешма Света Петка,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2529555.380132733 5039311.76121538)
7124138432,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик на Дојрана,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2529485.0930062463 5039774.006659828)
1790711188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2555082.453316705 5070958.204367538)
1916474196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Смоларски Водопади,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2549162.059782254 5066469.503296277)
9241898533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kochulski Waterfalls,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2526651.566687594 5058428.004599955)
9241880219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belasica Mountain,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2534100.5104140257 5063408.889395927)
9241892458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabrovo Waterfalls,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2536900.963711963 5067876.021084083)
1916491348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Колешински водопад,,,,,,,,,,,,,,,,,,,attraction,,,,waterfall,,,,,POINT (2538858.149603243 5066974.330283653)
9241882345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banja Bansko,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2531816.33465049 5069180.057889129)
5728312945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,archaeological_site,,,,,,,,,,,Roman Bathhouse,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2532987.527013126 5068927.479533879)
4278022934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Гоце Делчев,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2533066.18536532 5073999.60116548)
5098505521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Струмица-Кристал-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2524692.421573276 5077605.267174816)
8402601134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,МАР-7712,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2521287.75947516 5078923.734663761)
3263474161,,,,,,,,place_of_worship,,,,,,,,,,,,,orthodox,,,,,,,,,,,,,,,,,,,Манастир Св. Леонтиј,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2514734.1584131783 5079030.400885097)
3263433907,,,,,,,,place_of_worship,,,,,,,,,,,,,orthodox,,,,,,,,,,,,,,,,,,,Манастир Св. Богородица Елеуса,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2511943.38991094 5082636.806179737)
924623193,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Св.Тројца,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2501098.4002149794 5106473.090652616)
26863551,,,,,,,,,,,,,,,,,,,,,,,"1754",,,,,,,,,,,,,,,,,Лисец,peak,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2505472.1430082475 5128102.853003712)
444334991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик на слободата,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2494334.9062531074 5148837.337134538)
444334991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик на слободата,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2494334.9062531074 5148837.337134538)
7947878810,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик на Никола Карев,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2494979.0342226843 5148354.111518906)
9661483288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Љупчо Сантов,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2494737.9162056264 5148157.707590042)
9661472617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Браќата Просветители Св. Кирил и Методиј,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2494726.1274715513 5148044.824655865)
3696656682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Кула,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2537576.89566006 5152375.483501502)
3696580046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2535061.397994655 5155911.97783716)
3695208788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Гоце Делчев,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2535222.165603259 5155645.877108731)
3695770497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик на паднати борци во НОБ,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2534927.2246124023 5155794.960871517)
3695208787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Гоце Делчев (Биста),,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2535509.837431367 5156016.68947615)
3694922580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Ilin Kamen,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2540237.8767679823 5157520.612573962)
3694881124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Dedo Jakim - Mill,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2540174.012776114 5157259.558007302)
499973497,,,,,,,,place_of_worship,,,,,,,yes,,,,,,orthodox,,,,,,,,,,,,,,,,,,,Манастир Св. Архангел Михаил,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2544654.243794275 5116301.204846475)
5747845483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Спиковски водопад 1,,,,,,,,,,,,,,,,,,,attraction,,,,waterfall,,,,,POINT (2552904.2648403533 5120882.699266605)
9242047771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanecki Vodopadi,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2492910.53997256 5188048.557894352)
1879461479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,archaeological_site,,,,,,,,,,,Кокино,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2443809.9170846483 5200514.775711144)
9241947712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kozjak Mountain,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2441463.01278805 5207164.919824576)
2024605291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,,,,,,Меморијален центар АСНОМ,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2432334.95925834 5202751.669670014)
1879436069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,archaeological_site,,,,,,,,,,,Костоперска Карпа,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2427860.060443788 5186578.840513967)
473902990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,WWII Battle - 17th Macedonian Brigade ws Bulgarian army,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2488079.441051368 5204761.703349228)
9241913498,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Joachim Osogovski,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2489343.18443865 5192326.308385283)
466248926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Пониква,,,,,locality,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2488636.1832206724 5166199.706718789)
4064759493,,,,,,,,place_of_worship,,,,,,,,,,,,,orthodox,,,,,,,,,,,,,,,,,,,Св. Јован Крстител,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2469414.25712718 5172353.630677418)
9241932424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Etno House Shancheva,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2469394.264146634 5172525.937519704)
9029306390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grofchanski most,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2469201.225017649 5172709.975890603)
5055432425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Емин-бегова кула,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2469328.0958413063 5172512.5745918285)
5055432425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Емин-бегова кула,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2469328.0958413063 5172512.5745918285)
5055444426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Хаџикостова кула,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2469318.2774622184 5172500.081546033)
5055432426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Крстева кула,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2469358.64190958 5172503.231051831)
5055455126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Симиќева кула,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2469007.4623119743 5172774.977335875)
5055455125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Златковичева кула,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2469175.4545555306 5172794.954795875)
9029328115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carsijski most,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2469271.4008246455 5172767.538292415)
5055455123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Саат-кула,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2469267.894260685 5172851.40784495)
9029372362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jokshirski most,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2469344.61565374 5172872.255362719)
4360784490,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sauna,,,,,"Бања ""Ќежовица""",,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2468713.2560297567 5121076.351101886)
4357104593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470190.955478343 5121583.411664839)
6349377665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470177.9533618186 5121584.336574031)
4357166289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик на загинатите евреи,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2470221.334567381 5121575.609611829)
7833095397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик „Лазар Колишевски“,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2442462.294461054 5140698.455638818)
7833094677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик Св. Никола,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2442579.168794438 5140732.043222652)
6337100523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Kanda - Geoglif Sv. Nikole,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2444153.549220778 5135394.533394893)
2026930302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Саат кула,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2424989.4869986 5118245.503690344)
